ymd,면적가격,강남구,강동구,강북구,강서구,관악구,광진구,구로구,금천구,노원구,도봉구,동대문구,동작구,마포구,서대문구,서초구,성동구,성북구,송파구,양천구,영등포구,용산구,은평구,종로구,중구,중랑구
202101,3406.5934065934066,7482.392265399587,4929.16819545135,3072.8604252023174,3837.9143693114866,3403.6149927619304,5134.101745264524,3158.9349909606335,2996.5428420341004,3209.8606115621615,2710.702335547379,3924.84680027928,4559.749206055053,4946.993355795644,4216.746617086661,7357.16579165054,5668.538016681697,3565.98643248897,6165.359391862612,4634.5757270878175,4485.310735187478,5612.66250220705,3451.4849928334993,3496.2073177395628,4189.133219765914,2941.009329920785
202102,7037.27039209034,7740.2670206164075,4696.358805341975,2887.3487091590287,3523.997761828633,3469.2778376082783,4793.109949313153,3062.813156998055,3022.994724511255,3240.836215408931,2723.044747293225,3921.060503572172,4800.674448455302,4782.099242345843,3882.3982296293057,6908.307672560584,5631.635732479474,3450.7359977486485,6371.59162143839,4760.161423358094,4572.012369314743,5872.093454337996,3131.282658192887,3839.2863912489756,4277.708477348233,2925.7625246781577
202103,3928.571428571429,7047.640093690464,4432.661056579794,3167.5763871427953,3519.8670225378705,3419.7668874983297,4627.996170015701,3181.810130896468,2881.8632593577204,3371.061107571214,2883.6885925561805,3831.696550856781,4354.495200919278,4919.524249206466,3766.694038189444,6650.499280646983,6061.525736785727,3637.441613752155,6322.913040778652,4488.553046461074,4689.992707929341,6078.997785737656,3151.931344509066,3042.478637359894,4048.9328596683913,3104.516521951385
202104,6815.149011882823,7436.122874310146,4518.033558658579,3054.700486969673,3741.1436559101526,3297.621443396069,4656.459756218941,3145.7222605278007,2987.154136472588,3509.4538296984633,2893.3142722006633,3553.054545481077,4816.59388520571,4831.5406866953335,3725.9337005687066,7329.372015092483,6099.171654809888,3540.4984085848223,6461.0945974260285,5371.845736356785,4682.783168836065,5897.7964112822665,2929.498011550208,3472.657943813932,4188.232010190598,3053.717573791433
202105,3155.187445510026,7468.26830645812,4987.975815684697,3201.811421894287,3932.0522607162006,3682.3122386510627,4952.645783285739,3277.2664772089292,2980.6847566143124,3474.4079806818436,2979.517823486476,3454.0328199663827,9260.492106732197,4719.797371052,4017.8369988490863,7266.108404012294,6235.94834816489,3595.9208678589653,6202.804947638697,3775.2778711409487,4355.484873118634,6237.733790221364,3307.0719020851275,3360.0891493347094,4401.924527141278,3151.1312847547933
202106,8311.168647758032,8087.368317041958,4832.68756968992,3160.366155014109,4098.145020352378,3644.7343478852995,5021.366736938596,2834.0664223345016,3120.173189253904,3518.0822662163528,2867.6033325389153,4071.5115259573527,4694.999338091903,5024.244649579557,4026.3108171595554,7450.09483917814,5820.691089503793,3707.531020161021,6534.38820299793,4400.632407457959,4421.985120866827,5976.672691764996,3410.24979195055,3652.6229625661604,4215.717324546933,3149.6246076967104
202107,4032.985287138111,8645.60801648882,5046.231447987626,3253.0736422281134,4144.76234808003,3716.324620465048,5039.80731963839,3405.2488017537057,3127.1101414573964,3603.059266828411,2928.207902528835,3918.503803065681,5042.714163162299,5182.417166699668,4414.317160615397,7817.237991670167,5804.679883773857,3682.030385229633,6876.915831737985,4074.0461018329734,4714.785306117981,6326.613437334935,3657.157313686159,3464.264263603003,4850.30075766716,3322.3886020866125
202108,6312.58265633856,7920.62466768813,5231.567814869335,3238.8337379807826,4210.2515993206425,3699.243340358077,5415.040828898189,3454.7624395272114,3071.082529688357,3702.812210943875,3218.7209314635215,4185.172364586158,5139.775940551773,5292.663082809197,4439.582179938149,7790.922034647431,6143.178172569719,3967.437913595745,6979.596554696072,4549.085458125875,4770.716224043215,6295.599046668097,3712.0689800946043,3703.1632573544466,4429.19482721734,3430.8762669752073
202109,8446.537258488883,8328.12900546459,5300.499661893399,3098.111202786843,4029.9231356295622,3803.1721174047443,5005.556209095049,3494.6824256264886,3331.86606097566,3901.091929323044,3102.613578316751,4367.468960072991,4896.989851974941,5969.078253783511,4478.361480496331,7892.109986171752,6312.866490168514,4046.35727697817,7375.4858758856935,4333.777659061134,4668.045652687955,6618.2953971828365,3838.321852984259,3869.6088885979557,4738.634319945424,3377.4796861518826
202110,3246.1612284069097,8393.655232300089,5177.900766873253,3556.78441111279,4069.3211860686642,3628.3977776879283,5197.863530980535,3399.6025988264146,3554.9783459819237,3788.294206342307,3060.97171820479,4241.521472361353,5017.059465087518,5463.2098705157,4436.9638948301335,8090.056313941369,6265.097849997415,3914.3825347413754,6818.883061225601,4485.900968410718,4618.398104273042,7038.551631695955,3830.4694707130693,4057.966887215094,4631.040029191082,3379.9077290603054
202111,6663.281692801814,7708.825373449247,4500.936835289249,2871.423773429988,3701.609915312974,3653.4106762022197,5021.656116599628,3469.7309486287386,2988.369013973619,3996.435217957056,3179.8831531413107,4070.283116741372,5141.627365493369,5075.672780143029,4148.91811774117,7460.994492574576,5769.211351021291,3825.242872312752,7377.7112864059945,4037.688778921415,4109.969682565941,7471.5088599835135,3675.2441020337333,3687.941988745921,4054.29864450666,3588.9636787570057
202112,11600.476047282846,8315.023331206028,4885.764823646431,2556.4867366423373,3767.5305986641765,3496.45330874289,5309.587475968934,3150.754597359294,3109.93085978802,3747.5886701019012,3285.7175168765616,3914.1712513472744,4573.3722798065955,5094.183155369574,3974.6318440232067,6819.328937209571,6361.635066909339,3778.467251877291,6110.011325607447,4757.3489935233,4439.573321533531,7439.016704337251,3962.3135005660724,3907.407257220875,4503.3487859623,3296.0187484425055
